,Unnamed: 0_x,sex,row_number,liters_drunk,age_kid,age_adult,age_old,drink,check_number,label,Unnamed: 0_y,session_start,morning,day,evening
5094,6093,Не указан,21.0,1,0,1,0,0,5031,0,3320,07:00:00.000,Morning session,NaN,NaN
5095,6095,0,89.0,0,0,1,0,0,3070,1,2210,15:00:00.000,NaN,Day session,NaN
5096,6096,0,100.0,5,0,0,1,0,6787,0,9545,07:30:00.000,Morning session,NaN,NaN
5097,6097,Не указан,34.0,5,0,1,0,0,3799,0,8790,15:34:00.000,NaN,Day session,NaN
5098,6098,1,7.0,3,0,0,1,1,7874,1,3220,14:15:00.000,NaN,Day session,NaN
5099,6099,1,1.0,5,0,0,1,1,1649,1,4100,07:30:00.000,Morning session,NaN,NaN
5100,6100,1,75.0,1,0,1,0,0,8098,1,4775,22:15:00.000,NaN,NaN,Evening session
5101,6101,1,36.0,2,0,1,0,1,9105,1,5990,06:15:00.000,Morning session,NaN,NaN
5102,6102,Не указан,25.0,5,1,0,0,0,757,1,3983,21:00:00.000,NaN,NaN,Evening session
5103,6103,0,86.0,2,0,0,1,1,4650,0,6022,21:00:00.000,NaN,NaN,Evening session
5104,6104,1,12.0,2,0,0,1,1,1685,1,6242,14:15:00.000,NaN,Day session,NaN
5105,6105,0,95.0,2,0,1,0,0,9852,0,1640,07:00:00.000,Morning session,NaN,NaN
5106,6106,0,8.0,2,0,1,0,1,4064,1,5507,06:00:00.000,Morning session,NaN,NaN
5107,6107,Не указан,93.0,4,0,1,0,1,8505,1,1738,22:30:00.000,NaN,NaN,Evening session
5108,6109,0,97.0,1,0,0,1,1,2155,0,3713,07:30:00.000,Morning session,NaN,NaN
5109,6111,0,34.0,2,1,0,0,0,3255,1,8796,06:00:00.000,Morning session,NaN,NaN
5110,6112,0,49.0,4,0,0,1,0,19,0,8916,21:00:00.000,NaN,NaN,Evening session
5111,6114,1,21.0,2,0,1,0,0,920,1,7423,22:15:00.000,NaN,NaN,Evening session
5112,6115,0,39.0,5,0,0,1,1,8935,0,3349,15:00:00.000,NaN,Day session,NaN
5113,6116,0,73.0,3,0,0,1,1,3455,1,558,22:30:00.000,NaN,NaN,Evening session
5114,6117,1,71.0,5,0,1,0,0,6534,1,3156,21:00:00.000,NaN,NaN,Evening session
5115,6118,0,54.0,2,0,1,0,0,7247,0,110,15:30:00.000,NaN,Day session,NaN
5116,6119,1,57.0,5,0,1,0,0,7962,1,9927,06:00:00.000,Morning session,NaN,NaN
5117,6120,0,52.0,0,0,0,1,1,3031,1,3655,14:15:00.000,NaN,Day session,NaN
5118,6122,Не указан,100.0,0,0,1,0,0,9901,1,9625,14:00:00.000,NaN,Day session,NaN
5119,6123,0,13.0,0,0,1,0,1,9704,0,2958,14:15:00.000,NaN,Day session,NaN
5120,6124,1,4.0,4,0,0,1,1,8716,0,83,08:42:00.000,Morning session,NaN,NaN
5121,6125,1,93.0,2,0,1,0,1,6156,1,1588,21:00:00.000,NaN,NaN,Evening session
5122,6126,1,40.0,4,0,1,0,0,4703,1,1404,15:30:00.000,NaN,Day session,NaN
5123,6128,1,15.0,3,0,0,1,0,1980,1,7898,07:30:00.000,Morning session,NaN,NaN
5124,6129,Не указан,67.0,2,0,1,0,1,3858,1,553,06:15:00.000,Morning session,NaN,NaN
5125,6130,1,20.0,5,0,0,1,1,6036,0,7672,14:00:00.000,NaN,Day session,NaN
5126,6132,0,47.0,4,0,0,1,0,3774,0,7275,23:42:00.000,NaN,NaN,Evening session
5127,6134,1,100.0,1,1,0,0,0,6456,0,2254,21:00:00.000,NaN,NaN,Evening session
5128,6135,0,71.0,5,0,1,0,0,4887,0,260,06:00:00.000,Morning session,NaN,NaN
5129,6137,Не указан,67.0,0,0,1,0,0,1104,1,7489,15:30:00.000,NaN,Day session,NaN
5130,6138,Не указан,97.0,4,0,1,0,1,9658,1,8665,06:00:00.000,Morning session,NaN,NaN
5131,6139,0,17.0,4,0,0,1,1,1181,1,590,14:15:00.000,NaN,Day session,NaN
5132,6140,1,48.0,2,0,0,1,0,8350,1,2507,23:42:00.000,NaN,NaN,Evening session
5133,6141,1,57.0,5,0,0,1,1,4053,1,1064,14:15:00.000,NaN,Day session,NaN
5134,6142,0,38.0,5,0,0,1,0,5949,0,7867,14:15:00.000,NaN,Day session,NaN
5135,6143,0,9.0,3,0,1,0,1,1791,1,8185,08:42:00.000,Morning session,NaN,NaN
5136,6144,Не указан,35.0,5,0,0,1,1,195,1,5275,06:15:00.000,Morning session,NaN,NaN
5137,6145,1,57.0,4,0,1,0,0,3231,0,4507,21:00:00.000,NaN,NaN,Evening session
5138,6146,Не указан,94.0,1,0,0,1,0,9812,1,6559,06:00:00.000,Morning session,NaN,NaN
5139,6148,0,43.0,3,0,0,1,1,5200,0,3288,07:30:00.000,Morning session,NaN,NaN
5140,6150,1,28.0,2,1,0,0,0,973,0,3598,06:00:00.000,Morning session,NaN,NaN
5141,6151,1,33.0,4,0,1,0,1,8575,1,3563,07:30:00.000,Morning session,NaN,NaN
5142,6153,Не указан,89.0,4,0,1,0,0,524,0,9761,23:42:00.000,NaN,NaN,Evening session
5143,6154,Не указан,52.0,1,0,0,1,0,8619,1,6576,15:34:00.000,NaN,Day session,NaN
5144,6155,1,80.0,3,0,1,0,0,9262,1,9706,15:00:00.000,NaN,Day session,NaN
5145,6156,1,79.0,4,0,1,0,0,91,1,7758,06:00:00.000,Morning session,NaN,NaN
5146,6157,0,18.0,2,0,1,0,0,8982,1,2542,07:00:00.000,Morning session,NaN,NaN
5147,6158,Не указан,72.0,0,0,1,0,0,4596,1,4407,21:00:00.000,NaN,NaN,Evening session
5148,6159,1,18.0,2,0,0,1,0,4523,1,8020,15:30:00.000,NaN,Day session,NaN
5149,6160,1,21.0,3,0,1,0,0,981,0,5091,07:30:00.000,Morning session,NaN,NaN
5150,6161,0,82.0,4,0,1,0,0,5490,0,5475,22:15:00.000,NaN,NaN,Evening session
5151,6162,0,7.0,1,0,1,0,1,290,0,9427,14:15:00.000,NaN,Day session,NaN
5152,6164,0,56.0,0,0,0,1,1,4965,1,3064,06:15:00.000,Morning session,NaN,NaN
5153,6165,Не указан,35.0,0,0,1,0,1,3539,0,9239,07:00:00.000,Morning session,NaN,NaN
5154,6166,0,12.0,5,0,1,0,0,4860,0,291,06:00:00.000,Morning session,NaN,NaN
5155,6168,1,24.0,5,0,0,1,1,1289,1,8159,22:15:00.000,NaN,NaN,Evening session
5156,6169,1,30.0,3,0,1,0,0,1240,0,1005,06:00:00.000,Morning session,NaN,NaN
5157,6170,0,77.0,5,0,1,0,1,7119,1,2635,22:15:00.000,NaN,NaN,Evening session
5158,6171,Не указан,36.0,1,0,0,1,0,8976,1,3587,14:15:00.000,NaN,Day session,NaN
5159,6172,Не указан,38.0,2,0,1,0,1,1076,0,6897,06:15:00.000,Morning session,NaN,NaN
5160,6174,1,42.0,5,1,0,0,0,2391,1,500,22:30:00.000,NaN,NaN,Evening session
5161,6175,0,46.0,2,0,1,0,0,4504,1,5172,15:34:00.000,NaN,Day session,NaN
5162,6176,0,26.0,5,0,1,0,0,3478,1,5461,23:42:00.000,NaN,NaN,Evening session
5163,6177,1,56.0,5,1,0,0,0,7985,1,8299,21:00:00.000,NaN,NaN,Evening session
5164,6178,Не указан,99.0,2,0,1,0,1,1413,1,2928,15:00:00.000,NaN,Day session,NaN
5165,6179,Не указан,100.0,3,0,0,1,1,9150,0,5534,14:00:00.000,NaN,Day session,NaN
5166,6180,Не указан,67.0,2,0,0,1,1,7407,1,3839,22:15:00.000,NaN,NaN,Evening session
5167,6181,0,27.0,1,0,0,1,1,1414,0,9692,14:00:00.000,NaN,Day session,NaN
5168,6182,1,61.0,4,0,1,0,0,6280,1,7508,14:00:00.000,NaN,Day session,NaN
5169,6183,Не указан,74.0,3,1,0,0,0,2496,0,4892,15:30:00.000,NaN,Day session,NaN
5170,6184,Не указан,96.0,2,0,0,1,1,861,0,1214,15:30:00.000,NaN,Day session,NaN
5171,6185,1,74.0,0,0,1,0,0,8287,0,987,23:42:00.000,NaN,NaN,Evening session
5172,6186,1,88.0,5,0,1,0,1,5646,1,6591,15:34:00.000,NaN,Day session,NaN
5173,6187,Не указан,95.0,0,0,1,0,1,8108,1,3629,06:00:00.000,Morning session,NaN,NaN
5174,6188,0,71.0,2,0,0,1,1,7907,1,2208,07:00:00.000,Morning session,NaN,NaN
5175,6189,0,75.0,0,0,1,0,1,122,0,1937,21:00:00.000,NaN,NaN,Evening session
5176,6190,0,97.0,2,0,1,0,1,8416,0,4759,15:34:00.000,NaN,Day session,NaN
5177,6191,1,88.0,3,0,1,0,0,9938,1,3514,15:30:00.000,NaN,Day session,NaN
5178,6192,1,63.0,1,0,1,0,1,9312,0,26,15:30:00.000,NaN,Day session,NaN
5179,6193,1,58.0,2,0,0,1,1,7223,1,310,06:15:00.000,Morning session,NaN,NaN
5180,6194,1,87.0,2,0,0,1,0,3434,1,4164,06:15:00.000,Morning session,NaN,NaN
5181,6196,1,49.0,0,0,1,0,1,6007,0,3763,08:42:00.000,Morning session,NaN,NaN
5182,6197,Не указан,97.0,0,0,1,0,0,5443,0,7236,07:30:00.000,Morning session,NaN,NaN
5183,6198,Не указан,5.0,0,0,0,1,1,2023,1,8727,08:42:00.000,Morning session,NaN,NaN
5184,6200,1,35.0,2,0,1,0,1,3328,1,3413,06:00:00.000,Morning session,NaN,NaN
5185,6202,0,4.0,5,0,1,0,0,9404,1,5520,23:42:00.000,NaN,NaN,Evening session
5186,6203,1,3.0,0,0,0,1,0,1708,0,4045,14:15:00.000,NaN,Day session,NaN
5187,6204,Не указан,55.0,2,0,1,0,0,5205,1,393,14:15:00.000,NaN,Day session,NaN
5188,6205,0,100.0,4,0,1,0,0,5261,1,9244,14:00:00.000,NaN,Day session,NaN
5189,6206,1,29.0,1,0,1,0,1,115,1,5562,22:30:00.000,NaN,NaN,Evening session
5190,6207,0,21.0,0,0,0,1,1,1327,0,2072,06:00:00.000,Morning session,NaN,NaN
5191,6208,1,89.0,4,0,1,0,0,5839,1,9344,07:30:00.000,Morning session,NaN,NaN
5192,6211,0,61.0,3,0,0,1,1,4701,0,1495,07:30:00.000,Morning session,NaN,NaN
5193,6212,1,100.0,2,0,0,1,0,337,1,8427,07:00:00.000,Morning session,NaN,NaN
5194,6213,Не указан,42.0,3,0,0,1,1,7405,0,9497,08:42:00.000,Morning session,NaN,NaN
5195,6214,1,79.0,2,1,0,0,0,9429,0,8231,22:30:00.000,NaN,NaN,Evening session
5196,6215,0,59.0,4,0,1,0,0,7071,0,2060,07:00:00.000,Morning session,NaN,NaN
5197,6216,Не указан,78.0,5,0,0,1,0,6848,1,9242,06:00:00.000,Morning session,NaN,NaN
5198,6217,0,12.0,1,0,1,0,1,7341,1,6485,15:34:00.000,NaN,Day session,NaN
5199,6218,0,65.0,4,0,1,0,1,4877,1,2244,21:00:00.000,NaN,NaN,Evening session
5200,6219,Не указан,8.0,1,0,0,1,0,521,1,399,15:30:00.000,NaN,Day session,NaN
5201,6220,0,97.0,3,0,0,1,1,5459,1,4646,07:30:00.000,Morning session,NaN,NaN
5202,6221,Не указан,73.0,0,0,1,0,1,4400,1,5941,22:15:00.000,NaN,NaN,Evening session
5203,6222,Не указан,1.0,3,0,1,0,1,8749,1,67,06:00:00.000,Morning session,NaN,NaN
5204,6223,0,56.0,5,1,0,0,0,3786,1,173,07:30:00.000,Morning session,NaN,NaN
5205,6224,1,80.0,2,1,0,0,0,7340,1,1115,08:42:00.000,Morning session,NaN,NaN
5206,6225,Не указан,18.0,0,0,1,0,0,7728,0,4328,22:30:00.000,NaN,NaN,Evening session
5207,6226,1,39.0,2,0,0,1,0,251,0,956,14:00:00.000,NaN,Day session,NaN
5208,6227,0,47.0,2,0,1,0,0,493,1,5926,08:42:00.000,Morning session,NaN,NaN
5209,6228,Не указан,26.0,0,0,1,0,0,1695,1,9072,14:15:00.000,NaN,Day session,NaN
5210,6229,1,59.0,3,0,0,1,0,697,1,265,22:30:00.000,NaN,NaN,Evening session
5211,6230,0,11.0,0,0,1,0,0,5762,0,7252,14:15:00.000,NaN,Day session,NaN
5212,6231,Не указан,21.0,2,0,0,1,0,1302,1,5825,22:30:00.000,NaN,NaN,Evening session
5213,6232,Не указан,23.0,5,0,1,0,0,4046,0,3203,22:15:00.000,NaN,NaN,Evening session
5214,6233,1,77.0,5,0,0,1,1,9931,0,2749,07:00:00.000,Morning session,NaN,NaN
5215,6234,1,81.0,1,0,1,0,1,9793,0,4802,21:00:00.000,NaN,NaN,Evening session
5216,6236,1,45.0,0,0,1,0,1,9222,0,4090,15:00:00.000,NaN,Day session,NaN
5217,6237,1,34.0,2,0,0,1,1,4375,0,5233,07:00:00.000,Morning session,NaN,NaN
5218,6238,Не указан,13.0,4,0,1,0,1,3595,1,4119,14:00:00.000,NaN,Day session,NaN
5219,6240,Не указан,14.0,2,0,1,0,0,5658,0,4638,15:34:00.000,NaN,Day session,NaN
5220,6242,0,50.0,5,0,0,1,1,2218,1,5600,15:34:00.000,NaN,Day session,NaN
5221,6243,0,99.0,0,0,0,1,0,7585,0,7883,23:42:00.000,NaN,NaN,Evening session
5222,6245,1,74.0,3,0,1,0,0,6297,1,9959,15:34:00.000,NaN,Day session,NaN
5223,6246,Не указан,48.0,2,0,1,0,0,7536,1,8354,06:15:00.000,Morning session,NaN,NaN
5224,6247,1,24.0,3,0,0,1,0,7481,0,9976,06:15:00.000,Morning session,NaN,NaN
5225,6248,1,87.0,4,0,1,0,1,796,1,3416,15:00:00.000,NaN,Day session,NaN
5226,6249,Не указан,62.0,4,0,0,1,1,9356,1,1152,21:00:00.000,NaN,NaN,Evening session
5227,6250,1,92.0,0,0,0,1,1,2919,0,3665,14:00:00.000,NaN,Day session,NaN
5228,6251,0,25.0,1,0,1,0,0,8499,0,9191,21:00:00.000,NaN,NaN,Evening session
5229,6252,Не указан,100.0,0,1,0,0,0,6318,0,5867,22:15:00.000,NaN,NaN,Evening session
5230,6256,0,85.0,5,0,0,1,1,3384,1,550,06:15:00.000,Morning session,NaN,NaN
5231,6258,0,99.0,3,0,0,1,1,4490,1,2875,08:42:00.000,Morning session,NaN,NaN
5232,6259,1,89.0,2,0,1,0,1,9880,1,2404,08:42:00.000,Morning session,NaN,NaN
5233,6260,1,10.0,3,1,0,0,0,8454,1,4901,23:42:00.000,NaN,NaN,Evening session
5234,6261,1,16.0,4,1,0,0,0,8896,1,5757,22:15:00.000,NaN,NaN,Evening session
5235,6262,0,33.0,0,0,1,0,0,4500,1,1844,06:15:00.000,Morning session,NaN,NaN
5236,6263,0,90.0,2,0,0,1,1,550,0,3446,07:00:00.000,Morning session,NaN,NaN
5237,6264,0,74.0,5,0,1,0,0,8219,0,2,14:15:00.000,NaN,Day session,NaN
5238,6265,0,100.0,2,0,0,1,0,2827,0,2087,15:30:00.000,NaN,Day session,NaN
5239,6266,0,5.0,2,0,0,1,1,9064,1,6619,06:00:00.000,Morning session,NaN,NaN
5240,6267,Не указан,8.0,1,0,0,1,1,2602,0,9490,22:15:00.000,NaN,NaN,Evening session
5241,6268,1,46.0,1,0,0,1,1,4092,1,4064,06:15:00.000,Morning session,NaN,NaN
5242,6269,0,93.0,3,0,1,0,1,2892,1,5722,07:00:00.000,Morning session,NaN,NaN
5243,6270,1,15.0,5,0,1,0,0,4908,0,4190,22:30:00.000,NaN,NaN,Evening session
5244,6271,0,100.0,4,0,1,0,0,8104,1,9887,22:15:00.000,NaN,NaN,Evening session
5245,6272,1,50.0,2,0,1,0,1,9865,1,8533,06:15:00.000,Morning session,NaN,NaN
5246,6273,0,100.0,0,1,0,0,0,2852,1,8932,21:00:00.000,NaN,NaN,Evening session
5247,6274,1,55.0,0,0,0,1,1,427,0,832,22:30:00.000,NaN,NaN,Evening session
5248,6275,0,87.0,2,0,1,0,0,8294,0,1254,07:30:00.000,Morning session,NaN,NaN
5249,6277,1,1.0,0,1,0,0,0,8030,1,1291,22:15:00.000,NaN,NaN,Evening session
5250,6278,0,100.0,2,0,1,0,0,6410,0,6578,07:30:00.000,Morning session,NaN,NaN
5251,6281,1,91.0,4,0,0,1,0,842,0,8278,15:34:00.000,NaN,Day session,NaN
5252,6282,0,59.0,2,0,1,0,0,5998,0,7350,23:42:00.000,NaN,NaN,Evening session
5253,6283,1,42.0,1,0,0,1,0,8582,1,6981,08:42:00.000,Morning session,NaN,NaN
5254,6284,Не указан,1.0,2,0,0,1,0,7039,0,1034,15:00:00.000,NaN,Day session,NaN
5255,6285,0,96.0,2,0,0,1,1,453,0,960,14:00:00.000,NaN,Day session,NaN
5256,6286,1,6.0,3,0,0,1,1,5362,1,811,21:00:00.000,NaN,NaN,Evening session
5257,6287,Не указан,22.0,3,0,0,1,1,3439,1,6481,07:30:00.000,Morning session,NaN,NaN
5258,6288,0,25.0,4,0,0,1,0,8967,0,9482,15:34:00.000,NaN,Day session,NaN
5259,6289,0,70.0,3,1,0,0,0,4642,1,6364,15:34:00.000,NaN,Day session,NaN
5260,6290,Не указан,24.0,1,0,0,1,1,9761,1,6183,06:00:00.000,Morning session,NaN,NaN
5261,6291,1,100.0,1,0,0,1,1,8131,0,2724,15:30:00.000,NaN,Day session,NaN
5262,6292,0,77.0,3,0,0,1,0,9896,1,6501,21:00:00.000,NaN,NaN,Evening session
5263,6293,1,66.0,0,0,0,1,1,2038,1,3208,22:30:00.000,NaN,NaN,Evening session
5264,6294,1,100.0,2,0,1,0,0,354,0,4043,22:15:00.000,NaN,NaN,Evening session
5265,6295,0,1.0,5,0,1,0,0,7765,1,6072,23:42:00.000,NaN,NaN,Evening session
5266,6296,1,10.0,2,0,1,0,0,2293,0,9357,23:42:00.000,NaN,NaN,Evening session
5267,6297,1,48.0,3,0,0,1,0,1380,1,1615,06:00:00.000,Morning session,NaN,NaN
5268,6298,0,8.0,4,0,1,0,0,5799,1,2307,06:15:00.000,Morning session,NaN,NaN
5269,6299,0,78.0,2,0,0,1,1,2984,0,3024,21:00:00.000,NaN,NaN,Evening session
5270,6300,0,100.0,2,1,0,0,0,7759,0,6423,06:15:00.000,Morning session,NaN,NaN
5271,6301,Не указан,2.0,4,1,0,0,0,4739,1,5936,14:15:00.000,NaN,Day session,NaN
5272,6302,0,32.0,1,0,1,0,0,8968,0,9464,21:00:00.000,NaN,NaN,Evening session
5273,6303,1,96.0,2,0,1,0,1,9858,1,100,14:00:00.000,NaN,Day session,NaN
5274,6304,1,22.0,1,0,1,0,0,4656,1,3797,08:42:00.000,Morning session,NaN,NaN
5275,6305,1,91.0,0,0,1,0,1,6269,1,5862,08:42:00.000,Morning session,NaN,NaN
5276,6306,0,17.0,0,0,1,0,1,8663,0,9114,06:15:00.000,Morning session,NaN,NaN
5277,6307,Не указан,26.0,2,0,0,1,0,5390,1,7398,22:30:00.000,NaN,NaN,Evening session
5278,6309,1,36.0,0,0,0,1,0,9707,0,6625,07:00:00.000,Morning session,NaN,NaN
5279,6310,Не указан,14.0,1,1,0,0,0,742,1,2884,15:34:00.000,NaN,Day session,NaN
5280,6311,1,90.0,5,0,1,0,0,2182,1,4475,08:42:00.000,Morning session,NaN,NaN
5281,6312,0,17.0,1,1,0,0,0,4663,0,8634,15:34:00.000,NaN,Day session,NaN
5282,6313,0,37.0,2,0,1,0,0,4678,1,853,15:34:00.000,NaN,Day session,NaN
5283,6314,1,2.0,1,0,0,1,1,3448,1,5974,21:00:00.000,NaN,NaN,Evening session
5284,6316,0,81.0,0,0,1,0,1,9895,1,9879,23:42:00.000,NaN,NaN,Evening session
5285,6317,0,76.0,4,0,0,1,0,7535,0,7751,23:42:00.000,NaN,NaN,Evening session
5286,6318,1,33.0,3,0,1,0,1,1149,1,3301,14:00:00.000,NaN,Day session,NaN
5287,6319,1,0.0,1,0,1,0,0,7876,1,3542,15:00:00.000,NaN,Day session,NaN
5288,6320,Не указан,46.0,2,0,1,0,0,1534,1,4650,15:34:00.000,NaN,Day session,NaN
5289,6321,1,20.0,1,0,0,1,0,1997,1,6543,21:00:00.000,NaN,NaN,Evening session
5290,6322,Не указан,54.0,5,0,0,1,0,5583,1,1644,21:00:00.000,NaN,NaN,Evening session
5291,6324,0,75.0,3,0,1,0,0,3709,1,6511,22:30:00.000,NaN,NaN,Evening session
5292,6325,0,80.0,1,0,0,1,0,4919,1,9747,14:00:00.000,NaN,Day session,NaN
5293,6326,0,59.0,0,0,0,1,0,6037,0,7171,06:15:00.000,Morning session,NaN,NaN
5294,6327,Не указан,19.0,2,1,0,0,0,3683,0,2115,15:30:00.000,NaN,Day session,NaN
5295,6328,1,2.0,3,1,0,0,0,4861,1,5067,15:34:00.000,NaN,Day session,NaN
5296,6329,Не указан,81.0,4,0,0,1,1,8375,1,951,07:30:00.000,Morning session,NaN,NaN
5297,6330,1,33.0,2,0,1,0,0,6442,1,5746,08:42:00.000,Morning session,NaN,NaN
5298,6331,0,95.0,2,0,0,1,1,2857,0,64,15:34:00.000,NaN,Day session,NaN
5299,6332,1,100.0,3,0,0,1,0,1635,0,9562,22:15:00.000,NaN,NaN,Evening session
5300,6333,Не указан,60.0,2,0,1,0,1,3062,1,4684,15:34:00.000,NaN,Day session,NaN
5301,6335,0,54.0,3,0,1,0,1,515,1,1601,08:42:00.000,Morning session,NaN,NaN
5302,6336,0,69.0,3,1,0,0,0,1675,1,756,22:15:00.000,NaN,NaN,Evening session
5303,6337,1,77.0,0,0,0,1,1,9979,1,6720,22:15:00.000,NaN,NaN,Evening session
5304,6341,1,80.0,4,0,0,1,0,9225,1,7978,21:00:00.000,NaN,NaN,Evening session
5305,6342,Не указан,39.0,1,0,0,1,1,9484,1,9780,07:30:00.000,Morning session,NaN,NaN
5306,6343,1,54.0,4,1,0,0,0,580,0,6417,07:00:00.000,Morning session,NaN,NaN
5307,6344,1,74.0,3,0,1,0,1,3741,1,7988,07:30:00.000,Morning session,NaN,NaN
5308,6345,0,91.0,0,0,0,1,0,4362,0,1199,21:00:00.000,NaN,NaN,Evening session
5309,6346,1,16.0,5,0,0,1,0,4942,0,9678,21:00:00.000,NaN,NaN,Evening session
5310,6348,1,14.0,1,0,0,1,1,9779,0,1324,07:00:00.000,Morning session,NaN,NaN
5311,6349,Не указан,29.0,5,0,1,0,0,7401,1,131,15:34:00.000,NaN,Day session,NaN
5312,6350,Не указан,4.0,1,0,1,0,0,3467,0,8077,21:00:00.000,NaN,NaN,Evening session
5313,6352,1,34.0,0,0,1,0,0,2050,1,6370,07:00:00.000,Morning session,NaN,NaN
5314,6354,1,90.0,3,0,1,0,1,5052,1,2113,07:30:00.000,Morning session,NaN,NaN
5315,6356,0,75.0,2,0,1,0,1,2429,0,5998,08:42:00.000,Morning session,NaN,NaN
5316,6359,0,2.0,2,0,1,0,0,4755,0,8983,21:00:00.000,NaN,NaN,Evening session
5317,6360,1,100.0,4,0,1,0,1,4735,1,1321,06:00:00.000,Morning session,NaN,NaN
5318,6362,Не указан,100.0,4,1,0,0,0,4897,0,3805,06:00:00.000,Morning session,NaN,NaN
5319,6363,0,4.0,1,0,0,1,0,6238,1,5187,14:15:00.000,NaN,Day session,NaN
5320,6364,0,13.0,5,0,0,1,0,8014,0,7541,15:30:00.000,NaN,Day session,NaN
5321,6366,Не указан,33.0,2,0,0,1,0,8970,0,9106,22:15:00.000,NaN,NaN,Evening session
5322,6367,1,52.0,0,0,1,0,1,6496,1,3938,08:42:00.000,Morning session,NaN,NaN
5323,6368,Не указан,58.0,1,0,1,0,0,6630,0,8480,23:42:00.000,NaN,NaN,Evening session
5324,6369,0,3.0,2,0,0,1,1,5265,1,1642,06:15:00.000,Morning session,NaN,NaN
5325,6370,0,77.0,2,0,1,0,1,8026,1,2690,14:15:00.000,NaN,Day session,NaN
5326,6371,1,100.0,2,1,0,0,0,2112,1,5414,08:42:00.000,Morning session,NaN,NaN
5327,6372,Не указан,1.0,5,0,1,0,1,7417,1,5178,06:00:00.000,Morning session,NaN,NaN
5328,6373,0,100.0,1,0,0,1,1,851,0,6861,15:34:00.000,NaN,Day session,NaN
5329,6374,1,72.0,2,0,1,0,1,6935,0,3608,07:30:00.000,Morning session,NaN,NaN
5330,6376,Не указан,26.0,2,0,1,0,0,7342,0,5339,14:00:00.000,NaN,Day session,NaN
5331,6377,0,69.0,4,0,1,0,1,8064,1,8667,14:00:00.000,NaN,Day session,NaN
5332,6378,0,53.0,5,0,0,1,1,2085,1,4734,06:15:00.000,Morning session,NaN,NaN
5333,6382,0,100.0,3,0,0,1,0,6265,0,2037,15:00:00.000,NaN,Day session,NaN
5334,6383,0,40.0,4,0,0,1,1,1134,0,6273,07:00:00.000,Morning session,NaN,NaN
5335,6385,1,100.0,3,0,1,0,1,6379,1,4176,21:00:00.000,NaN,NaN,Evening session
5336,6386,1,54.0,4,0,0,1,0,5034,0,6612,23:42:00.000,NaN,NaN,Evening session
5337,6387,0,52.0,2,0,1,0,0,4888,1,8715,15:00:00.000,NaN,Day session,NaN
5338,6388,1,58.0,1,0,1,0,0,1114,0,4241,22:30:00.000,NaN,NaN,Evening session
5339,6390,1,100.0,4,0,1,0,1,1839,1,870,15:30:00.000,NaN,Day session,NaN
5340,6391,0,10.0,4,0,0,1,1,7238,1,8348,06:00:00.000,Morning session,NaN,NaN
5341,6393,0,50.0,5,1,0,0,0,7834,1,968,08:42:00.000,Morning session,NaN,NaN
5342,6394,0,100.0,2,0,1,0,1,1765,1,6494,14:00:00.000,NaN,Day session,NaN
5343,6397,0,63.0,2,0,1,0,1,3567,0,1293,14:15:00.000,NaN,Day session,NaN
5344,6398,Не указан,2.0,2,0,1,0,0,2900,0,3465,07:30:00.000,Morning session,NaN,NaN
5345,6399,1,93.0,3,1,0,0,0,9641,1,4756,15:00:00.000,NaN,Day session,NaN
5346,6401,0,6.0,3,0,0,1,0,8136,1,9592,15:34:00.000,NaN,Day session,NaN
5347,6402,1,46.0,0,0,1,0,0,6518,1,7759,23:42:00.000,NaN,NaN,Evening session
5348,6403,1,100.0,2,0,0,1,1,3554,1,679,21:00:00.000,NaN,NaN,Evening session
5349,6404,1,92.0,5,0,0,1,0,6506,0,8515,07:00:00.000,Morning session,NaN,NaN
5350,6405,0,11.0,1,0,0,1,1,2054,1,2194,07:30:00.000,Morning session,NaN,NaN
5351,6407,0,14.0,2,0,1,0,0,5551,1,7033,15:30:00.000,NaN,Day session,NaN
5352,6408,0,45.0,3,0,0,1,1,7714,0,5859,06:00:00.000,Morning session,NaN,NaN
5353,6409,1,11.0,3,1,0,0,0,7513,1,6081,14:15:00.000,NaN,Day session,NaN
5354,6410,0,18.0,4,0,1,0,1,613,1,9437,07:30:00.000,Morning session,NaN,NaN
5355,6411,1,97.0,2,0,0,1,1,9644,0,4888,22:15:00.000,NaN,NaN,Evening session
5356,6414,1,10.0,0,0,0,1,1,1285,0,9397,14:15:00.000,NaN,Day session,NaN
5357,6415,Не указан,57.0,2,0,1,0,0,2406,1,4478,15:00:00.000,NaN,Day session,NaN
5358,6416,0,22.0,4,0,0,1,1,4493,0,9085,22:15:00.000,NaN,NaN,Evening session
5359,6417,1,100.0,4,0,1,0,0,5828,1,2308,08:42:00.000,Morning session,NaN,NaN
5360,6418,1,13.0,0,0,0,1,0,7826,0,351,08:42:00.000,Morning session,NaN,NaN
5361,6419,Не указан,18.0,1,0,1,0,0,8701,0,6076,21:00:00.000,NaN,NaN,Evening session
5362,6420,0,95.0,2,0,1,0,0,7749,0,7579,08:42:00.000,Morning session,NaN,NaN
5363,6421,1,40.0,1,0,1,0,0,3996,1,2726,15:34:00.000,NaN,Day session,NaN
5364,6422,0,46.0,5,0,0,1,1,5923,1,8611,22:15:00.000,NaN,NaN,Evening session
5365,6424,0,15.0,5,0,0,1,1,4041,0,849,15:34:00.000,NaN,Day session,NaN
